router,granularity,model,horizon_hours,training_time_sec,MAE,RMSE,sMAPE,R2,MSLE,P99_abs_error
boston,1H,nhits,24,0.2503483295440674,21993840.972222224,25735069.880226977,135.99093019810925,-1.7334978307260376,6.273210346290021,72603480.80000003
boston,2H,hybrid_gru_lstm,1,0.4670145511627197,41174735.567567565,56092734.38344305,106.55134664548495,-2.6017870581712654,2.2831079793166746,125687357.44
boston,2H,hybrid_gru_lstm,6,0.4670145511627197,23443015.135135137,31850069.601016294,96.31993278644852,-0.15630463156192165,2.1357863030680218,101806147.20000005
boston,2H,hybrid_gru_lstm,12,0.4670145511627197,40736519.24324324,45701410.18244117,120.41641958600458,-1.4907162721185712,3.0546947043302306,92942432.64000002
boston,2H,hybrid_gru_lstm,24,0.4670145511627197,41599913.51351351,48150860.74466353,127.9387811478238,-2.493071100070686,4.258104392682789,110904491.52
boston,2H,gru_only,1,0.43679118156433105,33360859.18918919,42962431.158088386,103.95445401462997,-1.1129173490716693,2.031586871512333,111838581.12
boston,2H,gru_only,6,0.43679118156433105,24745392.216216218,31864580.303397227,100.76284615775317,-0.1573584826046075,2.2096619322660254,97269036.48000003
boston,2H,gru_only,12,0.43679118156433105,39085416.05405405,47503467.050925285,116.59141759371599,-1.6910122308401103,2.5515269390289927,115290918.4
boston,2H,gru_only,24,0.43679118156433105,39904467.027027026,51880739.16537273,118.25675747652915,-3.0551939072442567,3.990957266406595,131749107.84
boston,2H,lstm_only,1,0.4777686595916748,37915091.783783786,48792384.92509057,107.61807224076585,-1.7252660352188394,2.359079298475036,125965086.08000001
boston,2H,lstm_only,6,0.4777686595916748,21753932.486486487,34648419.4470774,88.25167564501436,-0.3684166515157046,1.5323958348598108,116003570.24000002
boston,2H,lstm_only,12,0.4777686595916748,36563911.72972973,47907656.635136835,110.02401370189978,-1.7370007244764873,2.1572695033323046,123856843.52000001
boston,2H,lstm_only,24,0.4777686595916748,41049215.972972974,56924244.3762798,113.25273238314205,-3.8819560404182276,3.8470752289459087,147598937.6
boston,2H,nhits,1,0.12561345100402832,33510112.64864865,36285621.04973489,114.82647464119455,-0.5072105729108678,2.8821731092723653,75210173.76000002
boston,2H,nhits,6,0.12561345100402832,29785451.837837838,32822564.706091557,111.14898208637997,-0.22799477828104808,2.751111063912785,73888762.24000001
boston,2H,nhits,12,0.12561345100402832,43778307.72972973,45816469.680119775,126.36373784949886,-1.5032734914559946,3.759140076284329,79874668.48
boston,2H,nhits,24,0.12561345100402832,40544495.35135135,44461871.87194894,128.66917253735102,-1.978343614417942,4.660631722354625,99838713.28000002
boston,4H,hybrid_gru_lstm,1,0.3408925533294678,25893111.157894738,30157502.551987737,69.85816763696594,0.3154171286703057,1.3759412215945546,44977744.8
boston,4H,hybrid_gru_lstm,6,0.3408925533294678,25893111.157894738,30157502.551987737,69.85816763696594,0.3154171286703057,1.3759412215945546,44977744.8
boston,4H,hybrid_gru_lstm,12,0.3408925533294678,111386993.68421052,114446917.03038186,119.2987735807038,-9.32175776287703,3.5370013761897137,148712442.08
boston,4H,hybrid_gru_lstm,24,0.3408925533294678,127360360.42105263,130025301.12594695,130.42928806201323,-11.59647389177393,5.5698803043854594,181245573.44
boston,4H,gru_only,1,0.31155943870544434,61921592.84210526,68379010.2872557,98.05965579795681,-2.519499462879744,1.9861581198799876,127746185.28
boston,4H,gru_only,6,0.31155943870544434,61921592.84210526,68379010.2872557,98.05965579795681,-2.519499462879744,1.9861581198799876,127746185.28
boston,4H,gru_only,12,0.31155943870544434,76026691.57894737,82352431.72066195,105.55861788246173,-4.344392200854069,2.2434953490110385,140447032.32
boston,4H,gru_only,24,0.31155943870544434,82977954.31578948,88811935.03167056,116.05288611198775,-4.876732456408711,3.817044763628626,152097564.16
boston,4H,lstm_only,1,0.35986852645874023,41960779.78947368,51476507.78046754,80.64071450150632,-0.9945890689788419,2.3375315963910275,79671909.92
boston,4H,lstm_only,6,0.35986852645874023,41960779.78947368,51476507.78046754,80.64071450150632,-0.9945890689788419,2.3375315963910275,79671909.92
boston,4H,lstm_only,12,0.35986852645874023,123341172.63157895,127649818.48259157,121.38145933726247,-11.840616321785351,3.9727212115548443,162364542.88
boston,4H,lstm_only,24,0.35986852645874023,160736658.10526314,163996186.4253857,137.41931281193132,-19.038294381762743,6.485463782357271,212017215.04
boston,4H,nhits,1,0.07504630088806152,58739321.684210524,62978437.75961618,95.6467681971119,-1.9855135652983416,2.2601789305807842,115758307.84
boston,4H,nhits,6,0.07504630088806152,58739321.684210524,62978437.75961618,95.6467681971119,-1.9855135652983416,2.2601789305807842,115758307.84
boston,4H,nhits,12,0.07504630088806152,72473927.15789473,75611387.4276678,103.0691839620097,-3.5052602216605466,2.5547582202095938,116560439.84
boston,4H,nhits,24,0.07504630088806152,83861551.57894737,87708015.13689217,115.0667798645473,-4.731546499670688,4.358089355529571,145621681.92000002
boston,6H,hybrid_gru_lstm,1,0.27571702003479004,46968020.92307692,56837961.62834829,67.7307843361458,0.1964203397371873,0.7552793401709329,121317849.27999996
boston,6H,hybrid_gru_lstm,6,0.27571702003479004,46968020.92307692,56837961.62834829,67.7307843361458,0.1964203397371873,0.7552793401709329,121317849.27999996
boston,6H,hybrid_gru_lstm,12,0.27571702003479004,132755907.6923077,138510984.9130711,119.51520980127883,-3.505703149404793,3.2968117465337645,200389005.11999995
boston,6H,hybrid_gru_lstm,24,0.27571702003479004,164104299.07692307,169443877.4114417,136.00407195834555,-7.0008641133747105,6.135232460822741,262655566.39999998
boston,6H,gru_only,1,0.24117231369018555,44347205.461538464,60605588.68607836,76.82808498914171,0.086355393628466,1.2798661148620107,137502287.67999995
boston,6H,gru_only,6,0.24117231369018555,44347205.461538464,60605588.68607836,76.82808498914171,0.086355393628466,1.2798661148620107,137502287.67999995
boston,6H,gru_only,12,0.24117231369018555,157515990.15384614,164293787.0970244,126.70316776459467,-5.339228725400569,3.4611978494899,261536324.79999995
boston,6H,gru_only,24,0.24117231369018555,178236294.15384614,187032003.94132143,139.36880684042475,-8.74803291193037,6.1091884726992305,305981957.43999994
boston,6H,lstm_only,1,0.04287147521972656,96814136.61538461,112988363.51504464,96.49249295908758,-2.175553132614422,2.604956979108633,154701535.68
boston,6H,lstm_only,6,0.04287147521972656,96814136.61538461,112988363.51504464,96.49249295908758,-2.175553132614422,2.604956979108633,154701535.68
boston,6H,lstm_only,12,0.04287147521972656,103137070.76923077,119000081.60549794,106.27949507056793,-2.3257427970094953,3.2366778529811575,158125339.2
boston,6H,lstm_only,24,0.04287147521972656,105303479.38461539,114754984.13795649,116.01819848103486,-2.6696804409670123,5.606760284335746,153791223.67999998
boston,6H,nhits,1,0.050608158111572266,93208656.0,97007789.10548349,98.75784880717536,-1.340804588493095,1.650596211391085,156903801.91999996
boston,6H,nhits,6,0.050608158111572266,93208656.0,97007789.10548349,98.75784880717536,-1.340804588493095,1.650596211391085,156903801.91999996
boston,6H,nhits,12,0.050608158111572266,104105339.6923077,106515726.7736627,111.70401227716886,-1.6645361128108966,2.3803425604940753,164114388.79999995
boston,6H,nhits,24,0.050608158111572266,101680080.0,107750766.18679786,118.2254539562757,-2.2353842469926213,4.748370366937365,195468743.99999994
boston,12H,hybrid_gru_lstm,1,0.039606332778930664,192180337.0,197886917.9783415,82.81661901915727,-16.594405291255924,0.9745464294403333,270898183.28
boston,12H,hybrid_gru_lstm,6,0.039606332778930664,192180337.0,197886917.9783415,82.81661901915727,-16.594405291255924,0.9745464294403333,270898183.28
boston,12H,hybrid_gru_lstm,12,0.039606332778930664,192180337.0,197886917.9783415,82.81661901915727,-16.594405291255924,0.9745464294403333,270898183.28
boston,12H,hybrid_gru_lstm,24,0.039606332778930664,196626057.0,204708160.54531378,91.54954752467242,-11.91846824703781,1.404049412357693,283026514.56
boston,12H,gru_only,1,0.038324594497680664,183124141.0,189100873.15704024,80.60087644861692,-15.066729835754092,0.9254906362160903,261819216.23999995
boston,12H,gru_only,6,0.038324594497680664,183124141.0,189100873.15704024,80.60087644861692,-15.066729835754092,0.9254906362160903,261819216.23999995
boston,12H,gru_only,12,0.038324594497680664,183124141.0,189100873.15704024,80.60087644861692,-15.066729835754092,0.9254906362160903,261819216.23999995
boston,12H,gru_only,24,0.038324594497680664,188372505.0,196791241.4652106,89.59533928884207,-10.938568108345207,1.3503206624484438,274790625.92
boston,12H,lstm_only,1,0.03976178169250488,192535085.0,198230432.16114146,82.90190777107227,-16.65554297210132,0.9764602941983855,271245673.2
boston,12H,lstm_only,6,0.03976178169250488,192535085.0,198230432.16114146,82.90190777107227,-16.65554297210132,0.9764602941983855,271245673.2
boston,12H,lstm_only,12,0.03976178169250488,192535085.0,198230432.16114146,82.90190777107227,-16.65554297210132,0.9764602941983855,271245673.2
boston,12H,lstm_only,24,0.03976178169250488,185176609.0,193737315.34811574,88.81887889312388,-10.570903325131841,1.3295316291016352,271578796.8
boston,12H,nhits,1,0.041098833084106445,330988917.0,332683122.13463086,109.07512033013822,-48.728110727083816,1.702012590001952,390479101.28
boston,12H,nhits,6,0.041098833084106445,330988917.0,332683122.13463086,109.07512033013822,-48.728110727083816,1.702012590001952,390479101.28
boston,12H,nhits,12,0.041098833084106445,330988917.0,332683122.13463086,109.07512033013822,-48.728110727083816,1.702012590001952,390479101.28
boston,12H,nhits,24,0.041098833084106445,104991577.0,117328955.80861983,64.55194714303985,-3.2437629958157803,0.798387627616796,213480615.2
boston,1D,hybrid_gru_lstm,1,0.03863382339477539,383346422.4,391744665.34067947,87.0203526775828,-22.581510541757353,1.1422349932231757,536320253.76
boston,1D,hybrid_gru_lstm,6,0.03863382339477539,383346422.4,391744665.34067947,87.0203526775828,-22.581510541757353,1.1422349932231757,536320253.76
boston,1D,hybrid_gru_lstm,12,0.03863382339477539,383346422.4,391744665.34067947,87.0203526775828,-22.581510541757353,1.1422349932231757,536320253.76
boston,1D,hybrid_gru_lstm,24,0.03863382339477539,383346422.4,391744665.34067947,87.0203526775828,-22.581510541757353,1.1422349932231757,536320253.76
boston,1D,gru_only,1,0.03714394569396973,378618384.0,387119151.0749722,86.43955106963347,-22.027922128343153,1.1279438216883224,531591250.24
boston,1D,gru_only,6,0.03714394569396973,378618384.0,387119151.0749722,86.43955106963347,-22.027922128343153,1.1279438216883224,531591250.24
boston,1D,gru_only,12,0.03714394569396973,378618384.0,387119151.0749722,86.43955106963347,-22.027922128343153,1.1279438216883224,531591250.24
boston,1D,gru_only,24,0.03714394569396973,378618384.0,387119151.0749722,86.43955106963347,-22.027922128343153,1.1279438216883224,531591250.24
boston,1D,lstm_only,1,0.03911399841308594,387912937.6,396213313.45378137,87.57586435821996,-23.122569576511292,1.156030183674261,540871416.64
boston,1D,lstm_only,6,0.03911399841308594,387912937.6,396213313.45378137,87.57586435821996,-23.122569576511292,1.156030183674261,540871416.64
boston,1D,lstm_only,12,0.03911399841308594,387912937.6,396213313.45378137,87.57586435821996,-23.122569576511292,1.156030183674261,540871416.64
boston,1D,lstm_only,24,0.03911399841308594,387912937.6,396213313.45378137,87.57586435821996,-23.122569576511292,1.156030183674261,540871416.64
boston,1D,nhits,1,0.03934907913208008,387488003.2,396009528.0768421,87.49184509198147,-23.097761915676692,1.1560257120349624,542798802.56
boston,1D,nhits,6,0.03934907913208008,387488003.2,396009528.0768421,87.49184509198147,-23.097761915676692,1.1560257120349624,542798802.56
boston,1D,nhits,12,0.03934907913208008,387488003.2,396009528.0768421,87.49184509198147,-23.097761915676692,1.1560257120349624,542798802.56
boston,1D,nhits,24,0.03934907913208008,387488003.2,396009528.0768421,87.49184509198147,-23.097761915676692,1.1560257120349624,542798802.56
